Name	Description	ALL_1	ALL_2	ALL_3	ALL_4	ALL_5	ALL_6	ALL_7	ALL_8	ALL_9	ALL_10	ALL_11	ALL_12	ALL_13	ALL_14	ALL_15	ALL_16	ALL_17	ALL_18	ALL_19	ALL_20	MLL__1	MLL__2	MLL__3	MLL__4	MLL__5	MLL__6	MLL__7	MLL__8	MLL_9	MLL_10	MLL_11	MLL_12	MLL_13	MLL_14	MLL_15	MLL_16	MLL_17	AML_1	AML_2	AML_4	AML_5	AML_6	AML_7	AML_8	AML_10	AML_11	AML_12	AML_14	AML_15	AML_16	AML_17	AML_18	AML_19	AML_20	AML_21	AML_22	AML_23
524_at	"Hs.111749 gnl|UG|Hs#S342192 Human homolog of yeast mutL (hPMS1) gene, complete cds "	0.277136946	0.633748107	-0.452409111	0.356973581	0.747039139	0.189978865	0.550469357	0.650314621	0.437304113	0.604931884	0.487344898	0.275914308	-0.047087276	0.350720007	0.575288632	1.016449634	0.146836005	0.323587287	0.478282066	0.641152929	0.446450124	0.176294255	0.46557166	0.022961873	-0.404407555	0.66940193	0.572611909	0.816660244	0.498884276	0.695871131	0.171781152	0.151871786	0.642787687	0.248236002	0.00266954	0.593872564	0.547975117	-0.489588883	-0.865556272	0.585085209	-0.309035182	-0.286615489	0.057540266	-0.241235091	0.637923489	0.483691435	-0.994496532	-0.524141214	-0.012057427	-0.194295446	-0.7944547	-0.354568976	-0.984948089	-0.911768906	-0.211504405	-0.984662221	-0.557677502
525_g_at	"Hs.111749 gnl|UG|Hs#S342192 Human homolog of yeast mutL (hPMS1) gene, complete cds "	0.530727025	0.725999471	-0.820862479	0.408891895	0.76861363	0.547901232	0.76940122	0.631238211	0.836025173	0.673614209	0.632810817	0.614527648	0.379608119	0.708173821	0.635504731	1.238822253	-0.059703571	0.59743911	0.530847278	0.714596106	0.714580198	0.616700336	0.684382003	0.432167839	-0.221239456	0.882383477	0.667863064	0.942780067	1.378288017	1.02222207	0.484049162	0.57766268	0.825199064	0.574801134	-0.054774129	0.693891594	0.689742331	0.107128378	-0.347397192	0.526319029	0.206825068	-0.10056858	0.359989905	0.788501771	0.874754302	0.511100469	-0.03510015	-0.253849969	0.407406436	0.089253454	-0.110047513	-0.080872285	-0.141041756	-0.036535957	0.171580305	-0.604434166	-0.449026958
526_s_at	"Hs.177548 gnl|UG|Hs#S342193 Human homolog of yeast mutL (hPMS2) gene, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-0.531132706	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
527_at	"Hs.1594 gnl|UG|Hs#S2469 Human centromere protein-A (CENP-A) mRNA, complete cds "	0.406566133	1.082476146	-0.820862479	-0.305589466	-0.120800206	0.457531939	0.183754747	0.597576305	0.272452695	0.712624776	0.462495382	-0.692456264	-0.99727367	1.15685181	0.590685372	1.006736715	-0.853327792	0.74645338	0.565365654	0.308117407	0.378357088	0.01452767	-0.538791308	-0.886900476	-0.8335883	-0.859984288	-0.312819735	-0.896040255	-0.503501255	0.42253969	0.02601248	0.554575633	-0.032093653	0.130221491	-0.674749756	0.509990724	0.344467607	-0.622670017	-0.004894899	-0.066009462	-0.83662019	-0.871908561	0.046106645	-0.56035045	-0.498582348	0.914858432	-0.039951332	0.172411962	-0.886994652	-0.582838303	-0.461162319	-0.772340178	-0.406160964	-0.332476979	-0.841055646	-0.053915842	-0.458225373
528_at	"Hs.41707 gnl|UG|Hs#S305406 Homo sapiens heat shock 17kD protein 3 (HSPB3) mRNA, complete cds "	-0.05888195	-0.130678864	-0.574870942	-0.080499983	0.166826668	0.001376268	-0.072725997	0.225323721	-0.171463633	-0.393245437	-0.085424278	-0.677442952	-0.08680513	-0.299591266	-0.281083467	-0.451319575	0.098688305	0.300898257	0.34227271	0.166197162	-0.933654547	-0.885563384	-0.471270309	0.021043232	0.122615768	-0.859984288	-0.429975728	0.149951291	-0.811558149	0.105313824	0.031257272	0.146168334	-0.035155644	-0.888480647	-0.00206574	-0.19841704	-0.156257554	0.091551024	-0.161460998	-0.094709685	-0.089436388	0.027038024	0.237322766	-0.821108085	0.149298644	0.211185925	-0.141362565	-0.502033534	-0.371533633	0.267992115	-0.036244828	-0.63939626	0.388071228	-0.292006209	-0.841055646	0.428952909	0.165667646
529_at	"Hs.2128 gnl|UG|Hs#S3925 Human dual-specificity protein phosphatase mRNA, complete cds "	0.624417336	-1.005580911	-0.755044192	1.959779411	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-0.952363461	-1.024044009	0.93941726	0.537786735	-1.023973506	-0.863248129	-0.905110107	0.73117692	-0.873874339	-0.995339833	-0.367471132	-0.659236352	1.491695294	-1.001932033	-0.152454861	-0.8335883	-0.859984288	-0.762955566	-0.061440019	0.350861861	-0.388046356	-0.797348531	-1.01553925	-0.971348069	-0.100472093	-0.968397797	-1.041748748	-1.092759101	0.901204822	0.491039596	-0.858347886	0.6464744	1.188837067	-0.9226912	-0.821108085	-0.129549837	-0.956245827	0.355695037	0.244105921	0.345557831	0.447947768	1.291292806	0.519903677	0.62493943	0.683110404	-0.841055646	1.011975933	0.567069257
530_at	"Hs.278331 gnl|UG|Hs#S4045 Human I kappa BR mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.602572564	-0.964054855	-0.896893087	-0.361130732	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
531_at	"Hs.64639 gnl|UG|Hs#S5713 Human glioma pathogenesis-related protein (GliPR) mRNA, complete cds "	0.498047236	-0.61782676	-0.250578946	-0.230767042	-0.29485279	0.420754683	-0.372245113	0.054328215	-0.511413859	0.678498075	-0.82359661	0.549389791	-0.007978511	-0.66417656	-0.863248129	-0.403259231	-0.258053811	-0.679609013	-0.039197353	0.429651721	-0.042686722	0.055486834	-0.168459181	-0.56612555	-0.104234155	-0.059298227	-0.457347232	0.492777051	0.170583461	0.427730686	0.288667899	-0.836736289	-0.314676455	-0.544196678	-0.520925851	-0.053758891	0.501780991	0.519650417	0.073805193	-0.025016483	-0.309035182	-0.048049045	0.243516432	-0.034891326	0.464999967	-0.956245827	-0.505667018	0.821629176	1.293919956	1.158044679	0.378300666	1.150865866	0.466990716	1.104783425	0.436901718	0.355067194	0.576058225
532_at	Hs.1019 gnl|UG|Hs#S2396 Human parathyroid hormone	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-0.660824554	-0.886900476	-0.8335883	-0.859984288	-0.946953138	0.073471183	0.782110159	0.679863758	-0.797348531	-1.01553925	0.819053789	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
533_g_at	Hs.1019 gnl|UG|Hs#S2396 Human parathyroid hormone	-0.372745333	-0.342646959	-0.130265124	-0.843015226	-0.394927212	0.118726736	-0.269749664	0.204659821	-0.051110549	0.246282754	-0.138505371	-0.177506437	-0.99727367	-0.170594795	0.077363761	-0.448207113	0.458297946	-0.873874339	-0.212415531	0.05060307	0.213979607	0.387075466	0.186950239	0.00941983	-0.376457397	-0.142584264	-0.538641967	1.738001166	2.133413352	1.550842821	0.779970401	0.212603901	1.633389901	0.471135665	0.208279907	0.277105858	0.512783345	0.920094219	0.725882846	0.599049586	0.474561375	0.739656374	0.451307175	0.589833074	0.588199343	0.677580832	0.41595563	0.723906911	0.68094039	0.778692067	0.975402343	-0.539821084	0.746093541	-0.570810742	1.015368658	-0.662016673	0.358055634
534_s_at	"Hs.73769 gnl|UG|Hs#S472620 Human folate receptor (FOLR1) gene, complete cds "	0.932788857	0.90101778	1.109995651	0.493501125	0.982711402	1.119462053	0.950400203	0.993773069	1.153051224	1.114773596	1.08183994	1.114613391	1.244690435	1.221412118	0.971730306	0.703018013	1.381371635	1.0126949	0.929178555	1.198196438	0.952013207	1.073961674	1.119115529	1.271426535	0.980393279	1.043554283	1.07773965	1.141832871	0.614485869	1.085134027	1.37595235	1.168813034	1.173621027	1.136269896	1.313657794	1.13886	1.173409578	1.572502476	1.316736216	1.456016938	1.323755868	1.242169027	1.2638091	1.129870665	1.41335981	1.466573858	1.337850668	1.658888918	1.638550374	1.507477879	1.624949969	1.211707851	1.421050707	1.561939044	1.54762657	1.514072178	1.333875604
535_s_at	"Hs.73090 gnl|UG|Hs#S875187 Human nuclear factor kappa-B2 (NF-KB2) gene, partial cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	0.470372877	-0.098948895	-0.080204502	0.828929487	-0.607832946	0.360893038	-1.010273351
511_s_at	"Hs.89426 gnl|UG|Hs#S3762 Human nuclear tyrosine protein kinase Rak mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
512_at	"Hs.81336 gnl|UG|Hs#S3751 Human nuclear orphan receptor LXR-alpha mRNA, complete cds "	-0.966654289	-0.441175962	-0.820862479	-0.593121454	0.028381815	-0.41620046	-0.966971251	-1.013582666	-0.944018262	-0.869474602	-0.478247458	-0.036457884	-0.99727367	-1.023973506	-0.863248129	-0.54528947	-0.813406324	-0.134637969	0.05078879	-0.493131109	-0.933654547	-0.454313951	-0.569940011	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.738214816	-1.01553925	-0.312320224	-0.861837802	-0.245820964	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.474316561	-0.635048734	0.306144596	-0.956245827	-0.994496532	-0.868394122	0.31050544	-0.224174495	-0.896893087	-0.50275518	-0.444984827	-0.911768906	-0.422179476	-0.778648044	-0.926146339
513_at	"Hs.250870 gnl|UG|Hs#S5664 Human MEK5 mRNA, complete cds "	0.028199919	0.047311954	-0.36350061	-0.584356015	0.208151267	-0.9870318	0.084826335	-0.255718628	-0.944018262	-1.020609349	-0.121958952	-0.098014957	0.094701233	-0.64215453	0.323593126	0.566181631	-0.039321008	0.019207148	0.490949791	0.274284018	-0.933654547	-0.213781666	-0.285341303	0.095696705	-0.379888452	-0.859984288	-0.224875104	-0.896040255	0.464022577	0.074993386	-0.797348531	0.173107641	-0.273519935	-0.669687564	0.306089055	0.215721699	-1.092759101	0.164811788	-0.865556272	0.028268858	-0.301368231	-0.277421369	-0.062589643	0.207561739	-1.056856783	-0.308804206	-0.994496532	0.382078119	-0.886994652	0.604705783	0.919807533	-0.921081378	-0.828934907	0.388613067	-0.841055646	0.400345662	-1.010273351
514_at	"Hs.3144 gnl|UG|Hs#S5789 Human cbl-b mRNA, complete cds "	0.41026332	0.446995322	0.380344899	-0.423282936	0.178890189	0.62120362	0.861711929	0.473389045	0.819611489	0.348970945	-0.040654248	-0.074804379	0.537786735	0.111154471	0.770333835	0.744382729	-0.054547425	0.360170843	-0.002896452	1.184059279	0.517656197	0.25758035	0.180011642	0.822770482	-0.555743555	0.731015629	0.169016452	0.400381416	1.043542042	0.528924582	-0.717162565	0.605147271	0.069497468	0.75326905	-0.182788651	0.217825188	-0.624508327	-0.797498057	-0.865556272	-0.858347886	0.709204631	-0.871908561	-0.688391241	-0.821108085	-0.303273915	-0.547994148	-0.038330376	-0.868394122	-0.135019761	-0.214842024	0.238688387	-0.921081378	0.56200486	-0.683328349	0.102292994	-0.984662221	0.011133635
515_s_at	"Hs.3144 gnl|UG|Hs#S5791 Human cbl-b truncated form 2 lacking leucine zipper mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.729298958	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.599803919	-0.886994652	-0.518680064	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
493_at	"Hs.75852 gnl|UG|Hs#S5848 Human casein kinase I delta mRNA, complete cds "	1.001862106	1.248146413	2.040123976	0.930584815	1.278305019	1.211571435	1.065669511	0.755142168	0.93792196	0.751182493	0.947174725	1.020891085	1.273383124	0.993891892	1.080146431	0.440344953	2.110020565	0.904618991	0.877272205	1.200568311	0.687715873	1.446422616	1.175971373	1.39083277	1.666313007	1.045622356	1.188855594	1.218096715	1.231822381	1.232765982	0.639684683	0.977340751	0.968090523	0.908116129	1.874998701	0.870681348	1.655465708	2.00375163	1.569398258	1.085124674	1.108972761	1.962478398	1.390251619	0.499727226	1.049348893	1.120282811	1.428715867	1.282511364	1.247888662	1.279682524	2.215945202	1.927523938	1.725979915	1.743803052	0.681160196	1.98383588	2.164304054
494_at	"Hs.845 gnl|UG|Hs#S553388 Human interleukin-13 (IL-13) precursor gene, complete cds "	0.110101338	0.024529393	0.334636768	0.070613029	0.275744661	0.202173965	0.078806856	0.147043611	0.57644235	0.15436743	0.161149145	0.010967416	0.182684512	0.320277529	-0.863248129	-0.520464707	0.094622787	0.098829223	0.109191	0.364019988	0.076464687	-0.179969391	0.133078459	0.067501447	-0.8335883	-0.277487663	-0.014410023	0.093373157	0.08000009	0.218703035	0.36173037	0.145021725	0.149284571	-0.033601213	0.462370132	0.529477276	0.366100821	0.537525867	0.287061503	0.347371702	-0.149599684	0.025056523	0.298004122	0.009853382	0.757859568	0.630416162	0.407670868	0.812501088	0.48440969	0.669214319	0.239832048	0.034335086	0.619174111	-0.001809298	0.475300883	0.66764443	0.569847617
495_at	"Hs.12503 gnl|UG|Hs#S305336 Human interleukin-15 receptor alpha chain precursor (IL15RA) mRNA, complete cds "	-0.276062349	-0.298530522	-0.68161424	-0.361770441	-0.606940209	-0.066704126	-0.597206105	-0.101896346	-0.409012354	0.165123375	-1.024044009	-0.910647646	-0.217811998	-0.773711797	-0.863248129	-0.218705464	-0.915002328	-0.473471116	0.153622029	0.008281498	-0.933654547	-0.885563384	-0.633025525	-0.886900476	-0.8335883	-0.765345968	-0.344768794	-0.896040255	-0.536020726	-0.33234735	-0.797348531	-0.917260475	-0.291490384	-0.532029687	-0.315404509	-0.202314866	-0.633589333	0.322173011	-0.865556272	-0.858347886	-0.83662019	0.117893971	-0.474316561	-0.787489737	-0.214678695	-0.440927626	-0.570354045	0.379510213	-0.886994652	-0.964054855	0.108648828	0.161204187	0.304323352	-0.372610288	-0.219940302	0.366669857	-0.708605932
496_s_at	"Hs.64310 gnl|UG|Hs#S226204 Human interleukin-11 receptor alpha chain mRNA, complete cds "	0.105611352	-0.143943241	0.151060539	-0.380572704	0.255729993	-0.097819991	0.280477226	0.249518481	0.450010121	0.164055707	0.524748687	0.065597237	0.368781958	0.604115337	0.20218664	-0.304316677	-0.04943204	0.291114175	0.18203624	0.657069419	-0.081466053	0.543181207	0.35327618	0.912341743	-0.083972834	0.057130858	0.136867643	0.525654406	0.698170859	-0.279393631	-0.198547179	0.297126532	0.402400124	0.368253749	0.129794463	0.376249528	0.495188286	0.461286045	0.221210415	-0.01185994	0.814002421	0.553310065	-0.827385034	0.109554894	0.567960149	0.39231773	-0.256354633	0.277451507	0.70123079	0.550495663	-0.165045334	0.041898391	0.188296317	-0.153136701	-0.088866478	0.170460587	0.635264135
497_at	"Hs.194660 gnl|UG|Hs#S270088 Human CLN3 mRNA, complete cds "	1.033437446	0.890411896	0.560219554	-0.193972719	1.518331334	0.770847229	1.174025585	0.975732675	0.876250593	0.934175358	0.937275583	-0.795931661	1.197231006	0.914175076	1.041093856	0.15397414	0.989641583	0.534082935	0.932045426	1.501486345	1.016428789	1.088047081	1.28608021	1.377909707	-0.305081083	0.930573806	0.851320961	0.853268828	0.152361773	1.042369986	0.173954729	0.996012706	1.178134742	-0.012697857	1.443226675	1.293735056	1.448054942	1.352057381	1.447092215	1.482388327	1.174014867	1.26995648	1.286623295	-0.701247393	1.424129825	1.194753241	0.864153751	1.43669794	1.689603129	1.461576924	1.476994824	1.236386287	1.450605597	1.43609865	1.223876968	1.084415593	1.477672058
498_at	"U33821 /FEATURE= /DEFINITION=HSU33821 Homo sapiens tax1-binding protein TXBP151 mRNA, complete cds "	1.446863779	1.53216381	2.090879204	2.013028743	1.329014413	1.805516582	1.480902101	1.744548906	2.028536787	1.737376043	1.520286304	1.730162406	1.450375579	1.583026646	1.481959993	1.967366753	1.739574922	1.930925883	1.710365293	1.1270333	1.392512107	1.292196525	1.354808508	1.597663191	1.772717504	1.189340274	1.234700453	1.97434364	2.39764609	1.641579077	1.722413124	1.165380841	1.258839932	2.137618762	1.794888061	1.225353034	1.268405285	1.35472267	1.538471238	1.542011035	1.605051865	1.206941334	1.407694083	0.983386075	1.835510411	0.086877339	1.614854627	1.268359	1.416490006	1.417387544	1.315688701	1.861900307	1.703994635	1.402374368	1.163149235	1.742911539	1.830700118
499_at	"Hs.7345 gnl|UG|Hs#S226278 Human tax1-binding protein TXBP181 mRNA, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	0.157026772	0.6273301	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.640997935	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
500_at	"Hs.152096 gnl|UG|Hs#S342505 Human cytochrome P450 monooxygenase CYP2J2 mRNA, complete cds "	-0.966654289	-0.646508246	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.712993692	-0.99727367	-0.381179737	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-0.78132662	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.776045784	0.008931635	-1.041748748	-0.366611205	-0.978370136	-0.411312378	-0.532375108	-0.83662019	-0.871908561	-0.9226912	-0.467752373	-0.820585782	0.277736989	-0.221443627	0.38335866	0.155001067	-0.412069847	-0.896893087	-0.705454025	0.01893905	-0.224841341	-0.691953131	-0.984662221	0.097563544
